사업장명,소재지전체주소,도로명전체주소,도로명우편번호,소재지우편번호,소재지전화번호,위도,경도
송파태양약국,서울특별시 송파구 방이동 119번지 1층,서울특별시 송파구 백제고분로48길 22, 1층 (방이동),127.115534060308,37.5108794183277
기린약국,서울특별시 서초구 반포동 20-45번지 반포자이프라자,서울특별시 서초구 잠원로 24, 1층 (반포동,127.00984142892,37.5071275939835
서초당약국,서울특별시 서초구 서초동 1575-9번지 삼화빌딩 101호,서울특별시 서초구 서초중앙로 107, 101호 (서초동,127.013788236131,37.4914445551185
서초백화점약국,서울특별시 서초구 서초동 1602-1번지,서울특별시 서초구 효령로 279 (서초동),6654.0,127.014764730186,37.4849395203132
메디팜하나약국,서울특별시 송파구 석촌동 296-17번지,서울특별시 송파구 송파대로 365, 1층 (석촌동),127.111073379773,37.5004164538085
서울위드팜약국,서울특별시 종로구 명륜4가 94-2번지 1,2층,서울특별시 종로구 대학로 119,undefined,undefined
한가족약국,서울특별시 송파구 석촌동 286-1번지,서울특별시 송파구 송파대로 423, 1층 (석촌동,127.107340266481,37.5045201999473
밝은약국,서울특별시 송파구 잠실동 19-9번지,서울특별시 송파구 올림픽로 119, 3층 3A04호 (잠실동,127.08418788676,37.5121056958967
베스트약국,서울특별시 송파구 삼전동 48-10번지,서울특별시 송파구 백제고분로 214 (삼전동, 서울외과빌딩),127.090300205995,37.5034434276529
방이종로약국,서울특별시 송파구 방이동 208-3번지,서울특별시 송파구 마천로 29 (방이동),5639.0,127.124268754736,37.5095667991578
송파온누리약국,서울특별시 송파구 송파동 163-20번지 1층,서울특별시 송파구 오금로32길 28, 1층 (송파동),127.119231027771,37.5039726085341
문정이화약국,서울특별시 송파구 문정동 643-1번지 엠스테이트 C동 214호,서울특별시 송파구 법원로 114, 엠스테이트 C동 214호 (문정동),127.120631584468,37.4858221249142
참약국,서울특별시 송파구 신천동 11-4번지 잠실 푸르지오 월드마크 219호,서울특별시 송파구 올림픽로35가길 9, 219호 (신천동,127.10357764333,37.5174387314714
삼원약국,서울특별시 종로구 신문로1가 1-1번지,서울특별시 종로구 새문안로 103-1 (신문로1가),3183.0,126.976183539859,37.5704819528169
빛샘온누리약국,서울특별시 서초구 서초동 1689-1번지,서울특별시 서초구 서초대로 331, 1층 (서초동),127.017648194017,37.495165831757
메디케어 약국,서울특별시 서초구 잠원동 75-10번지 405호,서울특별시 서초구 신반포로 157, 405호 (잠원동),127.001229826887,37.5055081704682
박순영온누리약국,서울특별시 송파구 오금동 19번지 대림아파트상가 117~1호,서울특별시 송파구 마천로7길 6, 117~118호 (오금동,127.12853311483,37.5081819876253
남매약국,서울특별시 송파구 거여동 31번지,서울특별시 송파구 오금로64길 4 (거여동),5773.0,127.147311093481,37.4925884383876
메디팜양의약국,서울특별시 송파구 잠실동 40번지 갤러리아팰리스 1층 23호,서울특별시 송파구 올림픽로 212, 1층 23호 (잠실동,127.093918656887,37.5111038313694
큰사랑동물약국,서울특별시 송파구 가락동 164-20번지,서울특별시 송파구 동남로 211 (가락동),5820.0,127.131229807316,37.4963594566056
왕약국,서울특별시 송파구 삼전동 133-9번지,서울특별시 송파구 백제고분로 261 (삼전동),5603.0,127.095607744582,37.5027344848607
서원약국,서울특별시 서초구 반포동 30번지 지하철 9호선 사평역,,,127.010772099885,37.5045435198823
주앙약국,서울특별시 서초구 방배동 1028-1번지 경남상가,서울특별시 서초구 방배로 27, 1층 (방배동,126.999720982027,37.4765552917306
키즈플러스약국,서울특별시 송파구 잠실동 40-1번지 롯데월드 웰빙센터동 A-104호,서울특별시 송파구 올림픽로 240, 롯데월드 웰빙센터동 A-104호 (잠실동),127.097939034042,37.5112866236555
